"Fecha","Cierre","Apertura","Máximo","Mínimo","Vol.","% var."
"24.10.2019","24.5782","24.6813","24.7683","24.4207","165.45K","-0.41%"
"23.10.2019","24.6799","24.6465","24.7106","24.5812","167.48K","0.16%"
"22.10.2019","24.6395","24.7822","24.8634","24.5947","159.18K","-0.52%"
"21.10.2019","24.7688","24.6958","24.9324","24.6323","158.08K","-0.03%"
"18.10.2019","24.7755","24.7449","24.8167","24.6278","173.56K","0.16%"
"17.10.2019","24.7359","24.6401","24.8852","24.4795","186.25K","0.41%"
"16.10.2019","24.6355","24.6028","24.7456","24.3897","166.01K","0.14%"
"15.10.2019","24.6003","24.2975","24.6390","24.2672","161.06K","1.30%"
"14.10.2019","24.2842","24.4461","24.4557","24.1458","150.86K","-0.60%"
"11.10.2019","24.4302","24.1968","24.5571","24.0831","180.76K","1.02%"
"10.10.2019","24.1840","23.8871","24.2831","23.8442","167.84K","1.30%"
"09.10.2019","23.8741","23.9806","24.0850","23.8004","135.32K","-0.43%"
"08.10.2019","23.9771","24.0604","24.0739","23.8522","146.62K","-0.29%"
"07.10.2019","24.0466","24.0542","24.1477","23.9819","116.00K","-0.03%"
"04.10.2019","24.0549","24.2390","24.2792","23.9463","144.08K","-0.68%"
"03.10.2019","24.2184","24.3571","24.5825","24.2161","154.11K","-0.52%"
"02.10.2019","24.3456","24.3876","24.4293","24.2625","150.91K","-0.16%"
"01.10.2019","24.3843","24.2552","24.4289","24.1545","156.23K","0.59%"
"30.09.2019","24.2420","24.2031","24.3732","24.1789","143.86K","0.21%"
"27.09.2019","24.1910","24.2402","24.2971","24.0817","160.40K","-0.17%"
"26.09.2019","24.2312","24.1726","24.3158","24.0753","161.15K","0.30%"
"25.09.2019","24.1591","24.2859","24.3913","24.1301","151.27K","-0.47%"
"24.09.2019","24.2727","24.2073","24.3487","24.1271","153.30K","0.31%"
"23.09.2019","24.1968","24.2566","24.2773","24.1071","129.52K","-0.28%"
"20.09.2019","24.2638","24.3780","24.4243","24.2179","168.89K","-0.38%"
"19.09.2019","24.3562","24.1945","24.3937","24.0900","163.50K","0.71%"
"18.09.2019","24.1842","24.2073","24.3161","24.0526","154.65K","-0.07%"
"17.09.2019","24.2008","24.1646","24.2999","24.1147","156.15K","0.17%"
"16.09.2019","24.1599","24.2601","24.3018","24.0655","157.31K","-0.36%"
"13.09.2019","24.2479","23.9755","24.3141","23.9314","167.39K","1.20%"
"12.09.2019","23.9605","24.0481","24.1143","23.8514","178.31K","-0.33%"
"11.09.2019","24.0394","24.0772","24.1724","24.0412","158.74K","-0.10%"
"10.09.2019","24.0624","24.1683","24.2419","24.0560","157.65K","-0.35%"
"09.09.2019","24.1474","24.0378","24.2103","23.9188","160.21K","0.68%"
"06.09.2019","23.9839","24.3466","24.3785","23.9830","174.46K","-1.46%"
"05.09.2019","24.3393","24.1602","24.3776","24.0025","188.57K","0.79%"
"04.09.2019","24.1492","24.1236","24.2209","24.0177","173.08K","0.06%"
"03.09.2019","24.1350","24.3144","24.3232","24.0711","174.21K","-0.69%"
"02.09.2019","24.3015","24.3859","24.4865","24.2093","135.38K","-0.33%"
"30.08.2019","24.3819","24.5309","24.6020","24.3195","171.29K","-0.63%"
"29.08.2019","24.5369","24.5492","24.7239","24.4648","175.42K","0.00%"
"28.08.2019","24.5361","24.5659","24.6084","24.2935","171.64K","-0.04%"
"27.08.2019","24.5470","24.3535","24.7066","24.3419","163.27K","0.81%"
"26.08.2019","24.3499","24.4170","24.6956","24.2301","156.54K","-0.40%"
"23.08.2019","24.4471","24.2878","24.5046","24.0964","179.59K","0.70%"
"22.08.2019","24.2766","23.8773","24.3288","23.8593","166.44K","1.68%"
"21.08.2019","23.8748","24.0555","24.0697","23.8370","159.92K","-0.71%"
"20.08.2019","24.0454","24.0867","24.1201","23.9003","166.47K","-0.12%"
"19.08.2019","24.0742","23.8834","24.1716","23.7952","150.54K","0.84%"
"16.08.2019","23.8730","23.7006","23.9202","23.6710","152.36K","0.78%"
"15.08.2019","23.6871","23.7323","23.9552","23.6254","164.15K","-0.16%"
"14.08.2019","23.7257","23.3690","23.8218","23.3530","166.94K","1.58%"
"13.08.2019","23.3561","23.6757","23.7999","23.3469","166.10K","-1.33%"
"12.08.2019","23.6702","23.3852","23.9030","23.3248","157.13K","1.41%"
"09.08.2019","23.3402","23.5378","23.6415","23.3256","156.02K","-0.84%"
"08.08.2019","23.5390","23.8325","23.9007","23.5401","165.88K","-1.18%"
"07.08.2019","23.8205","23.8181","24.0126","23.6986","174.26K","0.03%"
"06.08.2019","23.8136","23.8152","23.9827","23.7595","175.88K","0.03%"
"05.08.2019","23.8073","23.4449","23.9030","23.4144","171.86K","1.50%"
"02.08.2019","23.4560","23.3389","23.5375","23.2404","168.84K","0.54%"
"01.08.2019","23.3307","23.2564","23.4262","23.1862","180.59K","0.34%"
"31.07.2019","23.2521","23.1698","23.3177","23.0917","165.82K","0.40%"
"30.07.2019","23.1596","23.2951","23.3116","23.1185","168.88K","-0.51%"
"29.07.2019","23.2778","23.5886","23.5970","23.2811","151.88K","-1.22%"
"26.07.2019","23.5653","23.6999","23.7376","23.5644","155.61K","-0.55%"
"25.07.2019","23.6965","23.7929","23.9035","23.6766","168.38K","-0.38%"
"24.07.2019","23.7857","23.8547","23.9678","23.7770","147.20K","-0.25%"
"23.07.2019","23.8447","23.7749","23.8863","23.6927","160.71K","0.34%"
"22.07.2019","23.7643","23.8051","23.8584","23.6709","144.86K","-0.06%"
"19.07.2019","23.7786","23.7670","23.8577","23.7319","159.05K","0.04%"
"18.07.2019","23.7702","23.7072","23.8678","23.6876","167.51K","0.31%"
"17.07.2019","23.6965","23.6900","23.7451","23.6005","152.72K","0.10%"
"16.07.2019","23.6724","23.7518","23.7721","23.5306","159.07K","-0.28%"
"15.07.2019","23.7398","23.8931","23.8985","23.7234","150.53K","-0.52%"
"12.07.2019","23.8628","23.8799","23.9757","23.8361","181.36K","-0.04%"
"11.07.2019","23.8732","23.9231","24.0926","23.8671","181.79K","-0.16%"
"10.07.2019","23.9106","23.8825","24.1467","23.8316","168.91K","0.14%"
"09.07.2019","23.8761","23.6667","24.1000","23.5094","162.67K","0.91%"
"08.07.2019","23.6612","23.7967","23.8467","23.5907","146.83K","-0.59%"
"05.07.2019","23.8013","23.9109","23.9354","23.7691","162.89K","-0.38%"
"04.07.2019","23.8919","23.9107","23.9478","23.8501","150.15K","-0.03%"
"03.07.2019","23.8981","23.9894","24.0196","23.8953","154.06K","-0.37%"
"02.07.2019","23.9869","24.1769","24.2055","23.9836","169.64K","-0.71%"
"01.07.2019","24.1579","24.4125","24.4279","24.0683","160.43K","-0.96%"
"28.06.2019","24.3911","24.3134","24.4734","24.2744","172.25K","0.34%"
"27.06.2019","24.3080","24.2778","24.3556","24.2333","168.48K","0.14%"
"26.06.2019","24.2734","24.4151","24.4447","24.2511","173.36K","-0.47%"
"25.06.2019","24.3876","24.4666","24.5734","24.3754","161.28K","-0.27%"
"24.06.2019","24.4532","24.3300","24.4787","24.2912","150.10K","0.41%"
"21.06.2019","24.3523","24.1380","24.4133","24.0739","189.73K","0.96%"
"20.06.2019","24.1199","24.0416","24.1912","23.9536","195.42K","0.35%"
"19.06.2019","24.0362","24.0154","24.2712","23.9750","166.20K","0.13%"
"18.06.2019","24.0053","24.0369","24.0993","23.8482","169.23K","-0.12%"
"17.06.2019","24.0344","24.1390","24.1682","24.0264","159.86K","-0.31%"
"14.06.2019","24.1099","24.3306","24.3678","24.0756","193.09K","-0.84%"
"13.06.2019","24.3150","24.3277","24.3897","24.2614","194.75K","0.01%"
"12.06.2019","24.3121","24.3433","24.4478","24.2839","193.54K","-0.08%"
"11.06.2019","24.3308","24.3778","24.4205","24.2728","197.22K","-0.17%"
"10.06.2019","24.3724","24.9273","24.9371","24.2704","176.17K","-2.40%"
"07.06.2019","24.9720","25.0065","25.1844","24.9190","170.58K","-0.07%"
"06.06.2019","24.9888","24.8407","25.1860","24.7768","197.18K","0.65%"
"05.06.2019","24.8277","24.8414","25.0554","24.7167","200.39K","-0.02%"
"04.06.2019","24.8331","25.0495","25.1276","24.7505","213.31K","-0.81%"
"03.06.2019","25.0354","24.7682","25.1871","24.7479","174.47K","1.09%"
"31.05.2019","24.7645","24.1348","24.9651","24.1343","224.37K","2.67%"
"30.05.2019","24.1216","24.1574","24.2055","23.9960","201.14K","-0.11%"
"29.05.2019","24.1482","24.2860","24.4159","24.1474","207.70K","-0.55%"
"28.05.2019","24.2822","24.1659","24.3300","24.1332","200.69K","0.53%"
"27.05.2019","24.1536","24.2313","24.2855","24.1213","169.27K","-0.22%"
"24.05.2019","24.2057","24.1017","24.2837","24.0672","205.89K","0.48%"
"23.05.2019","24.0894","24.0427","24.1936","23.9799","213.19K","0.21%"
"22.05.2019","24.0392","24.1546","24.2062","23.9370","198.50K","-0.44%"
"21.05.2019","24.1455","24.2685","24.3627","24.1323","204.53K","-0.45%"
"20.05.2019","24.2558","24.3683","24.4507","24.2478","169.04K","-0.46%"
"17.05.2019","24.3676","24.4754","24.5261","24.3092","182.92K","-0.39%"
"16.05.2019","24.4622","24.4688","24.5183","24.3358","183.54K","-0.04%"
"15.05.2019","24.4718","24.7201","24.7948","24.4338","198.28K","-0.97%"
"14.05.2019","24.7118","24.9102","24.9380","24.6771","190.47K","-0.77%"
"13.05.2019","24.9047","24.8277","25.0832","24.8181","178.13K","0.34%"
"10.05.2019","24.8202","25.0176","25.0784","24.7730","200.60K","-0.76%"
"09.05.2019","25.0097","24.8242","25.1583","24.7910","203.74K","0.78%"
"08.05.2019","24.8167","24.8897","24.9093","24.7574","199.60K","-0.26%"
"07.05.2019","24.8824","24.8715","24.9524","24.7983","209.60K","0.11%"
"06.05.2019","24.8550","24.8100","25.1264","24.7920","174.72K","-0.24%"
"03.05.2019","24.9136","24.9226","25.0118","24.7713","182.09K","0.00%"
"02.05.2019","24.9138","24.7875","24.9594","24.7033","181.37K","0.52%"
"01.05.2019","24.7850","24.6945","24.7980","24.6064","170.29K","0.42%"
"30.04.2019","24.6810","24.5994","24.8307","24.5671","202.38K","0.36%"
"29.04.2019","24.5921","24.4827","24.6119","24.4164","167.77K","0.56%"
"26.04.2019","24.4542","24.5371","24.6257","24.4304","243.57K","-0.28%"
"25.04.2019","24.5236","24.6010","24.7268","24.5058","234.48K","-0.30%"
"24.04.2019","24.5975","24.4564","24.6754","24.4452","240.47K","0.61%"
"23.04.2019","24.4481","24.4443","24.6191","24.4266","226.10K","0.05%"
"22.04.2019","24.4354","24.3878","24.4990","24.3580","170.90K","0.24%"
"19.04.2019","24.3781","24.4412","24.4991","24.3620","180.42K","-0.21%"
"18.04.2019","24.4292","24.5552","24.6277","24.3720","221.31K","-0.52%"
"17.04.2019","24.5564","24.6270","24.6532","24.5137","209.95K","-0.27%"
"16.04.2019","24.6229","24.6989","24.8367","24.5988","223.70K","-0.27%"
"15.04.2019","24.6885","24.5347","24.7733","24.5136","190.85K","0.65%"
"12.04.2019","24.5279","24.5994","24.6569","24.4978","224.17K","-0.19%"
"11.04.2019","24.5755","24.6355","24.7390","24.5742","240.91K","-0.18%"
"10.04.2019","24.6204","24.7113","24.7394","24.5914","227.23K","-0.42%"
"09.04.2019","24.7239","24.7810","24.8556","24.6304","221.80K","-0.17%"
"08.04.2019","24.7656","24.8646","24.9916","24.6891","189.60K","-0.40%"
"05.04.2019","24.8640","25.0420","25.1395","24.7714","240.99K","-0.70%"
"04.04.2019","25.0384","25.2945","25.4076","24.9952","245.30K","-0.95%"
"03.04.2019","25.2784","25.2512","25.3357","25.1409","263.23K","0.11%"
"02.04.2019","25.2496","25.0825","25.2783","24.8478","268.11K","0.72%"
"01.04.2019","25.0689","25.3306","25.3461","25.0716","206.18K","-0.95%"
"29.03.2019","25.3082","25.2304","25.3433","25.0518","261.04K","0.34%"
"28.03.2019","25.2225","25.5372","25.6035","25.1824","272.70K","-1.19%"
"27.03.2019","25.5254","25.2352","25.6527","25.1978","253.67K","1.17%"
"26.03.2019","25.2293","25.0933","25.2875","25.0362","237.68K","0.51%"
"25.03.2019","25.1003","25.2260","25.3209","25.0295","194.41K","-0.44%"
"22.03.2019","25.2100","24.7264","25.3512","24.7055","277.09K","1.98%"
"21.03.2019","24.7200","24.8463","24.8746","24.5569","266.41K","-0.51%"
"20.03.2019","24.8457","25.2300","25.2579","24.8004","264.07K","-1.50%"
"19.03.2019","25.2253","25.2619","25.3333","25.1782","230.34K","-0.10%"
"18.03.2019","25.2508","25.5213","25.5683","25.2038","177.97K","-1.06%"
"15.03.2019","25.5201","25.5816","25.6255","25.4468","261.89K","-0.22%"
"14.03.2019","25.5770","25.7248","25.7330","25.4897","285.30K","-0.52%"
"13.03.2019","25.7115","25.2994","25.8272","25.2496","264.49K","1.65%"
"12.03.2019","25.2933","25.5139","25.7836","25.1815","288.98K","-0.83%"
"11.03.2019","25.5057","25.3827","25.5779","25.2463","235.07K","0.53%"
"08.03.2019","25.3705","25.5819","25.6674","25.2960","237.43K","-0.82%"
"07.03.2019","25.5794","25.5037","25.7521","25.3706","245.93K","0.33%"
"06.03.2019","25.4952","25.3643","25.5487","25.2776","260.59K","0.54%"
"05.03.2019","25.3579","25.4492","25.4662","25.2236","246.54K","-0.31%"
"04.03.2019","25.4358","25.4554","25.6926","25.4120","221.14K","0.05%"
"01.03.2019","25.4236","25.5725","25.6307","25.3930","265.03K","-0.55%"
"28.02.2019","25.5639","25.5180","25.6587","25.4456","270.89K","0.25%"
"27.02.2019","25.5011","25.4076","25.6661","25.3826","275.41K","0.42%"
"26.02.2019","25.3950","25.0438","25.4836","25.0422","255.77K","1.40%"
"25.02.2019","25.0455","25.0327","25.1751","24.8771","213.97K","0.27%"
"22.02.2019","24.9770","25.1744","25.1937","24.8913","241.60K","-0.74%"
"21.02.2019","25.1637","25.0827","25.2157","25.0138","277.94K","0.36%"
"20.02.2019","25.0723","25.0098","25.1331","24.9450","269.57K","0.29%"
"19.02.2019","24.9994","24.8700","25.0523","24.8087","226.73K","0.57%"
"18.02.2019","24.8581","24.8000","24.9249","24.7880","190.72K","0.27%"
"15.02.2019","24.7903","24.6602","24.9289","24.5966","247.54K","0.51%"
"14.02.2019","24.6650","24.9669","24.9980","24.6262","250.70K","-1.15%"
"13.02.2019","24.9520","24.8242","25.0522","24.7771","246.71K","0.56%"
"12.02.2019","24.8140","24.8108","24.9083","24.7125","258.81K","0.07%"
"11.02.2019","24.7969","24.7038","24.8696","24.5935","207.36K","0.44%"
"08.02.2019","24.6884","24.7386","24.7770","24.6231","238.98K","-0.15%"
"07.02.2019","24.7254","24.7127","24.8417","24.6313","251.25K","0.09%"
"06.02.2019","24.7027","24.6511","24.8755","24.6280","262.67K","0.31%"
"05.02.2019","24.6271","24.9143","24.9522","24.6384","239.29K","-1.11%"
"04.02.2019","24.9026","24.9917","25.0851","24.8456","188.56K","-0.27%"
"01.02.2019","24.9711","25.0474","25.1579","24.8880","275.21K","-0.28%"
"31.01.2019","25.0420","25.0949","25.1661","24.8682","283.22K","-0.16%"
"30.01.2019","25.0817","24.8235","25.1399","24.7962","287.85K","1.11%"
"29.01.2019","24.8071","25.0655","25.1134","24.8069","277.01K","-0.98%"
"28.01.2019","25.0521","25.0518","25.1339","24.9790","221.35K","0.02%"
"25.01.2019","25.0475","24.8477","25.1279","24.7127","266.19K","0.81%"
"24.01.2019","24.8451","24.8683","24.9389","24.7071","255.99K","-0.05%"
"23.01.2019","24.8566","24.8398","25.0378","24.7672","256.78K","0.10%"
"22.01.2019","24.8324","24.7069","24.9013","24.6927","239.77K","0.55%"
"21.01.2019","24.6960","24.5840","24.7840","24.5284","213.55K","0.56%"
"18.01.2019","24.5585","24.6959","24.7439","24.5070","254.19K","-0.51%"
"17.01.2019","24.6834","24.3433","24.7414","24.2824","279.81K","1.46%"
"16.01.2019","24.3283","24.4309","24.5514","24.3164","","-0.36%"
"15.01.2019","24.4154","24.4179","24.5293","24.1001","","0.03%"
"14.01.2019","24.4075","24.5926","24.7048","24.4058","","-0.70%"
"11.01.2019","24.5795","24.4035","24.6257","24.2463","","0.83%"
"10.01.2019","24.3762","24.5882","24.6331","24.3738","","-0.84%"
"09.01.2019","24.5817","24.6271","24.7151","24.4858","","-0.15%"
"08.01.2019","24.6176","24.7463","24.8318","24.5299","12.46K","-0.46%"
"07.01.2019","24.7311","24.7205","24.8233","24.6078","12.26K","0.07%"
"04.01.2019","24.7139","24.7989","24.8840","24.6748","0.00K","-0.28%"
"03.01.2019","24.7826","24.6689","24.8325","24.4046","13.52K","0.49%"
"02.01.2019","24.6624","25.0593","25.0997","24.6124","11.51K","-1.53%"
"01.01.2019","25.0468","25.0741","25.0881","25.0021","8.23K","-0.03%"
"31.12.2018","25.0551","24.9326","25.1968","24.9151","","0.35%"
"28.12.2018","24.9666","24.8790","25.0784","24.8587","","0.41%"
"27.12.2018","24.8643","25.1472","25.2478","24.8020","","-1.09%"
"26.12.2018","25.1377","25.2466","25.3964","25.1292","","-0.47%"
"25.12.2018","25.2560","25.2899","25.4405","25.2178","","-0.08%"
"24.12.2018","25.2754","25.2439","25.3689","25.1219","","0.36%"
"21.12.2018","25.1842","25.1708","25.3407","25.0837","","0.13%"
"20.12.2018","25.1518","25.3673","25.4317","25.0879","","-0.78%"
"19.12.2018","25.3502","25.3902","25.5189","25.1984","","-0.11%"
"18.12.2018","25.3776","25.3458","25.5254","25.3082","","0.15%"
"17.12.2018","25.3384","25.4729","25.5446","25.2395","","-0.47%"
"14.12.2018","25.4572","25.7113","25.8419","25.4052","","-0.98%"
"13.12.2018","25.7086","25.3584","25.7532","25.3202","","1.43%"
"12.12.2018","25.3449","25.2292","25.5048","25.1766","","0.49%"
"11.12.2018","25.2217","25.5114","25.7126","25.1828","","-1.09%"
"10.12.2018","25.4990","25.7976","25.8622","25.4743","","-1.09%"
"07.12.2018","25.7797","26.0190","26.0921","25.7141","","-0.88%"
"06.12.2018","26.0075","26.1052","26.3687","25.9650","","-0.32%"
"05.12.2018","26.0922","26.1014","26.2469","25.9639","","0.04%"
"04.12.2018","26.0808","25.9093","26.2137","25.8074","","0.72%"
"03.12.2018","25.8931","26.0544","26.0979","25.4417","","-0.47%"
"30.11.2018","26.0151","25.8911","26.0698","25.8365","","0.53%"
"29.11.2018","25.8782","26.0299","26.0419","25.7477","","-0.53%"
"28.11.2018","26.0148","26.1088","26.2309","25.9269","","-0.30%"
"27.11.2018","26.0931","26.4611","26.4746","26.0405","","-1.37%"
"26.11.2018","26.4565","26.2340","26.4636","26.0798","","1.22%"
"23.11.2018","26.1365","26.1584","26.2256","26.0161","","-0.03%"
"22.11.2018","26.1441","25.8673","26.1952","25.8518","","1.11%"
"21.11.2018","25.8579","26.0351","26.1056","25.7728","","-0.62%"
"20.11.2018","26.0182","26.1917","26.3498","25.9464","","-0.60%"
"19.11.2018","26.1747","25.8591","26.2437","25.8234","","1.24%"
"16.11.2018","25.8550","25.8413","26.1788","25.7295","","0.08%"
"15.11.2018","25.8341","26.5147","26.5569","25.7590","","-2.57%"
"14.11.2018","26.5143","26.5866","26.7273","26.2787","","-0.19%"
"13.11.2018","26.5642","26.1702","26.7011","26.0770","","1.56%"
"12.11.2018","26.1557","26.1019","26.2651","25.9505","","0.11%"
"09.11.2018","26.1276","26.3794","26.5361","26.0222","","-0.94%"
"08.11.2018","26.3767","26.0863","26.4002","25.9877","","1.18%"
"07.11.2018","26.0695","25.8384","26.1816","25.7516","","0.91%"
"06.11.2018","25.8341","25.9373","26.1406","25.8059","","-0.34%"
"05.11.2018","25.9228","26.0986","26.2185","25.9081","","-0.19%"
"02.11.2018","25.9711","26.2246","26.2808","25.8881","","-0.92%"
"01.11.2018","26.2125","25.9657","26.2763","25.9130","","1.00%"
"31.10.2018","25.9526","25.4790","26.1207","25.4336","","1.93%"
"30.10.2018","25.4612","25.6656","25.7322","25.4081","","-0.75%"
"29.10.2018","25.6544","24.8360","25.7575","24.7948","","3.31%"
"26.10.2018","24.8318","24.9810","25.0903","24.7979","","-0.57%"
"25.10.2018","24.9752","25.2635","25.2973","24.8612","","-1.07%"
"24.10.2018","25.2449","25.0539","25.2973","24.8842","","0.77%"
"23.10.2018","25.0514","25.1641","25.3040","25.0075","","-0.41%"
"22.10.2018","25.1547","25.1772","25.2394","25.0380","","-0.06%"
"19.10.2018","25.1689","24.9353","25.2803","24.8587","","0.94%"
"18.10.2018","24.9353","24.7513","25.0491","24.6987","","0.70%"
"17.10.2018","24.7611","24.7333","24.7995","24.6618","","0.14%"
"16.10.2018","24.7274","24.7707","24.9310","24.7039","","-0.22%"
"15.10.2018","24.7826","24.7797","24.8362","24.6774","","-0.11%"
"12.10.2018","24.8100","25.1276","25.1367","24.7887","","-1.23%"
"11.10.2018","25.1184","25.2798","25.3837","25.0061","","-0.64%"
"10.10.2018","25.2794","25.0252","25.2973","24.9518","","1.01%"
"09.10.2018","25.0262","24.7944","25.0515","24.7416","","0.93%"
"08.10.2018","24.7958","24.6705","24.8118","24.5094","","0.37%"
"05.10.2018","24.7056","24.8751","24.9487","24.6482","","-0.66%"
"04.10.2018","24.8708","24.6493","24.9951","24.6116","","0.92%"
"03.10.2018","24.6442","24.3941","24.6780","24.3094","","1.02%"
"02.10.2018","24.3947","24.4042","24.4735","24.2819","","-0.08%"
"01.10.2018","24.4134","24.3915","24.4543","24.1401","","0.09%"
"28.09.2018","24.3910","24.5874","24.6293","24.3583","","-0.73%"
"27.09.2018","24.5708","24.8054","24.8910","24.5500","","-0.97%"
"26.09.2018","24.8103","25.0600","25.0987","24.8012","","-0.91%"
"25.09.2018","25.0372","24.8866","25.0974","24.8045","","0.59%"
"24.09.2018","24.8895","24.5980","24.8914","24.5722","","1.07%"
"21.09.2018","24.6269","24.9688","25.0431","24.5585","","-1.41%"
"20.09.2018","24.9791","24.6885","25.0500","24.6598","","1.22%"
"19.09.2018","24.6792","24.7291","24.7790","24.5349","","-0.20%"
"18.09.2018","24.7281","24.7802","24.8772","24.6050","","-0.24%"
"17.09.2018","24.7879","24.6760","24.8350","24.6609","","0.44%"
"14.09.2018","24.6804","24.6883","24.7590","24.6140","","-0.03%"
"13.09.2018","24.6873","24.8151","24.8973","24.6394","","-0.51%"
"12.09.2018","24.8144","25.0061","25.0191","24.7934","","-0.79%"
"11.09.2018","25.0112","25.1033","25.1866","24.9377","","-0.37%"
"10.09.2018","25.1041","24.9907","25.2198","24.9224","","0.53%"
"07.09.2018","24.9715","24.8168","25.0191","24.7405","","0.66%"
"06.09.2018","24.8084","24.9585","25.1425","24.7574","","-0.63%"
"05.09.2018","24.9647","24.9426","25.2969","24.9068","","0.07%"
"04.09.2018","24.9461","24.6969","24.9817","24.6777","","0.98%"
"03.09.2018","24.7048","24.7396","24.8021","24.5975","","-0.15%"
"31.08.2018","24.7408","24.8805","24.9995","24.7106","","-0.52%"
"30.08.2018","24.8705","24.6952","24.9589","24.6732","","0.72%"
"29.08.2018","24.6923","24.5736","24.8535","24.4351","","0.49%"
"28.08.2018","24.5731","24.2016","24.6146","24.1594","","1.57%"
"27.08.2018","24.1944","24.2650","24.2844","23.9826","","-0.45%"
"24.08.2018","24.3037","24.3850","24.5011","24.1902","","-0.25%"
"23.08.2018","24.3654","24.1893","24.3764","24.1150","","0.76%"
"22.08.2018","24.1806","24.4516","24.5175","24.1726","","-1.13%"
"21.08.2018","24.4563","24.3226","24.4793","24.2310","","0.55%"
"20.08.2018","24.3217","24.0713","24.4100","24.0236","","0.95%"
"17.08.2018","24.0938","24.1381","24.3673","24.0070","","-0.21%"
"16.08.2018","24.1442","24.3036","24.3810","24.0803","","-0.64%"
"15.08.2018","24.3005","24.0272","24.4646","23.9724","","1.13%"
"14.08.2018","24.0281","24.4244","24.4569","23.9914","","-1.57%"
"13.08.2018","24.4124","24.1379","24.7322","24.0996","","1.10%"
"10.08.2018","24.1462","23.9699","24.2844","23.9635","","0.73%"
"09.08.2018","23.9716","23.8020","24.0863","23.7511","","0.75%"
"08.08.2018","23.7935","23.8844","23.9262","23.7194","","-0.37%"
"07.08.2018","23.8827","23.9613","24.0181","23.8436","","-0.36%"
"06.08.2018","23.9701","24.1443","24.1794","23.8977","","-0.68%"
"03.08.2018","24.1342","24.2819","24.3564","24.1119","","-0.60%"
"02.08.2018","24.2801","24.3996","24.5843","24.2318","","-0.49%"
"01.08.2018","24.3986","24.4774","24.5583","24.3478","","-0.33%"
"31.07.2018","24.4782","24.3536","24.5176","24.3055","","0.53%"
"30.07.2018","24.3488","24.3814","24.4840","24.2980","","-0.31%"
"27.07.2018","24.4245","24.4259","24.4934","24.3004","","0.03%"
"26.07.2018","24.4175","24.6237","24.7062","24.3965","","-0.83%"
"25.07.2018","24.6207","24.8132","24.8533","24.6066","","-0.80%"
"24.07.2018","24.8184","24.7459","24.9171","24.6682","","0.32%"
"23.07.2018","24.7401","24.9914","25.1495","24.7067","","-0.98%"
"20.07.2018","24.9861","24.7963","25.1217","24.7209","","0.77%"
"19.07.2018","24.7963","24.6980","24.8637","24.6456","","0.38%"
"18.07.2018","24.7015","24.7677","24.8695","24.5665","","-0.29%"
"17.07.2018","24.7733","24.8990","25.1249","24.6454","","-0.55%"
"16.07.2018","24.9093","24.9938","25.0566","24.8884","","-0.37%"
"13.07.2018","25.0013","25.0739","25.1096","24.8942","","-0.25%"
"12.07.2018","25.0643","25.2050","25.2378","24.8277","","-0.54%"
"11.07.2018","25.2001","25.1343","25.3129","25.0337","","0.29%"
"10.07.2018","25.1275","25.4875","25.5725","25.0535","","-1.40%"
"09.07.2018","25.4838","25.2993","25.5513","25.2731","","0.81%"
"06.07.2018","25.2794","25.4303","25.5277","25.2430","","-0.54%"
"05.07.2018","25.4157","25.7303","25.7804","25.3483","","-1.24%"
"04.07.2018","25.7346","25.6706","25.8296","25.6358","","0.26%"
"03.07.2018","25.6689","26.2275","26.3360","25.6519","","-2.12%"
"02.07.2018","26.2243","26.2507","26.5176","25.8808","","-0.32%"
"29.06.2018","26.3080","25.7909","26.3648","25.7271","","2.02%"
"28.06.2018","25.7872","26.4671","26.4934","25.7506","","-2.54%"
"27.06.2018","26.4602","26.3880","26.5450","26.2259","","0.24%"
"26.06.2018","26.3956","26.4073","26.5377","26.2005","","-0.07%"
"25.06.2018","26.4142","26.5660","26.7673","26.4100","","-0.54%"
"22.06.2018","26.5589","26.9519","27.0465","26.5120","","-1.40%"
"21.06.2018","26.9360","26.8137","27.0489","26.7545","","0.43%"
"20.06.2018","26.8203","27.0612","27.0846","26.8162","","-0.86%"
"19.06.2018","27.0526","27.1588","27.3673","26.9857","","-0.40%"
"18.06.2018","27.1621","27.3954","27.5186","27.1600","","-0.89%"
"15.06.2018","27.4073","27.7066","27.8038","27.3779","","-1.08%"
"14.06.2018","27.7060","27.6096","27.7372","27.3626","","0.34%"
"13.06.2018","27.6114","27.7050","27.7556","27.5151","","-0.33%"
"12.06.2018","27.7016","27.5438","27.7183","27.4171","","0.58%"
"11.06.2018","27.5431","27.1934","27.5759","27.1792","","1.22%"
"08.06.2018","27.2112","27.4852","27.6931","27.1455","","-1.00%"
"07.06.2018","27.4872","27.2258","27.7055","27.2048","","0.95%"
"06.06.2018","27.2297","27.4100","27.5289","27.1702","","-0.66%"
"05.06.2018","27.4099","26.7397","27.4241","26.7111","","2.55%"
"04.06.2018","26.7275","26.5882","26.7589","26.5501","","0.41%"
"01.06.2018","26.6195","26.4888","26.6469","26.3816","","0.50%"
"31.05.2018","26.4859","26.2169","26.6648","26.1964","","1.01%"
"30.05.2018","26.2202","26.2863","26.3710","26.1092","","-0.26%"
"29.05.2018","26.2897","26.0746","26.3633","25.9760","","0.77%"
"28.05.2018","26.0885","26.0101","26.1268","25.9424","","0.28%"
